,sale_id,sale_ts,sale_date,weekday,user_id,amount,rn,first_purchase_flag,device_id,device_type,operating_system,num_items,campaign,campaign_event_ts,channel,sale_year,sale_month,sale_week
3510,3510,2016-02-11 08:46:00,2016-02-11,3,1075,322.2808795225134,1,1,1466.0,iOS,9,8,ZGJ4CZ,2015-12-26 08:19:00,campaign,2016,2,6
3511,3511,2016-02-11 01:20:00,2016-02-11,3,1198,4.25,1,0,1650.0,iOS,10,1,88UQUQ,2015-06-23 08:40:00,campaign,2016,2,6
3512,3512,2016-02-11 21:59:00,2016-02-11,3,1382,603.39344955451,1,1,1934.0,Android,Jawbreaker,2,D8IC8B,2016-01-03 01:55:00,campaign,2016,2,6
3513,3513,2016-02-11 04:50:00,2016-02-11,3,1494,540.5470961811205,1,0,2095.0,iOS,20,2,HLWXVF,2015-10-27 16:31:00,campaign,2016,2,6
3514,3514,2016-02-11 03:11:00,2016-02-11,3,1875,851.9192227119987,1,1,2623.0,Android,Jawbreaker,2,9VTGJV,2015-09-07 09:21:00,campaign,2016,2,6
3515,3515,2016-02-11 12:04:00,2016-02-11,3,2542,381.82475632542264,1,0,3576.0,Android,Lollipop,1,2IIPKA,2015-10-22 16:33:00,campaign,2016,2,6
3516,3516,2016-02-11 11:40:00,2016-02-11,3,2866,866.6340456563803,1,0,4056.0,Android,Lollipop,1,,,organic,2016,2,6
3517,3517,2016-02-12 12:50:00,2016-02-12,4,102,2189.9720043156394,1,0,144.0,Amazon Fire,Fire2,2,3DNOOD,2014-10-19 12:30:00,campaign,2016,2,6
3518,3518,2016-02-12 14:15:00,2016-02-12,4,144,208.84139876185586,1,0,193.0,iOS,7,3,,,organic,2016,2,6
3519,3519,2016-02-12 13:18:00,2016-02-12,4,310,1171.333204780266,1,0,436.0,Android,KitKat,2,,,organic,2016,2,6
3520,3520,2016-02-12 10:42:00,2016-02-12,4,715,892.1377023098163,1,0,972.0,iOS,8,2,,,organic,2016,2,6
3521,3521,2016-02-12 06:30:00,2016-02-12,4,906,569.0166972992216,1,0,1217.0,Android,Jawbreaker,2,QY02HA,2014-10-31 08:49:00,campaign,2016,2,6
3522,3522,2016-02-12 08:55:00,2016-02-12,4,1183,253.80478627474,1,1,1628.0,Android,Marshmallow,2,,,organic,2016,2,6
3523,3523,2016-02-12 21:15:00,2016-02-12,4,1401,646.4353036206971,1,0,1960.0,Android,Jawbreaker,1,,,organic,2016,2,6
3524,3524,2016-02-12 08:07:00,2016-02-12,4,1738,730.3271388818878,1,0,2434.0,iOS,7,1,,,organic,2016,2,6
3525,3525,2016-02-12 20:09:00,2016-02-12,4,1833,447.59293736170054,1,0,2569.0,Android,KitKat,2,,,organic,2016,2,6
3526,3526,2016-02-12 19:59:00,2016-02-12,4,1890,1991.2199383124744,1,0,2644.0,iOS,20,5,,,organic,2016,2,6
3527,3527,2016-02-12 08:56:00,2016-02-12,4,1941,100.42452691374037,1,0,2726.0,iOS,7,2,GCP82I,2015-06-04 17:20:00,campaign,2016,2,6
3528,3528,2016-02-12 05:12:00,2016-02-12,4,1954,1725.2279253581366,1,0,2747.0,iOS,10,3,,,organic,2016,2,6
3529,3529,2016-02-12 04:20:00,2016-02-12,4,2190,1103.4692964658825,1,0,3097.0,iOS,7,1,,,organic,2016,2,6
3530,3530,2016-02-12 14:06:00,2016-02-12,4,2612,559.574167637353,1,1,3681.0,iOS,10,1,QE0LB4,2016-02-10 15:49:00,campaign,2016,2,6
3531,3531,2016-02-12 12:21:00,2016-02-12,4,2644,403.69859480483467,1,0,3724.0,iOS,8,2,,,organic,2016,2,6
3532,3532,2016-02-12 06:55:00,2016-02-12,4,2799,265.04013962344015,1,0,3962.0,iOS,8,1,6HBW2A,2016-01-25 09:24:00,campaign,2016,2,6
3533,3533,2016-02-12 00:05:00,2016-02-12,4,2824,764.2873136124601,1,0,4004.0,iOS,8,2,OGMRY2,2015-11-02 22:50:00,campaign,2016,2,6
3534,3534,2016-02-12 20:01:00,2016-02-12,4,3309,2787.1655158916033,1,0,4702.0,Amazon Fire,Inferno,3,,,organic,2016,2,6
3535,3535,2016-02-12 07:47:00,2016-02-12,4,3439,239.26796162075004,1,1,4922.0,Android,Jawbreaker,2,,,organic,2016,2,6
3536,3536,2016-02-13 14:28:00,2016-02-13,5,100,621.1141240626557,1,0,141.0,iOS,8,5,1TNQYO,2014-12-09 17:42:00,campaign,2016,2,6
3537,3537,2016-02-13 12:06:00,2016-02-13,5,130,945.6985075995495,1,0,176.0,Android,Lollipop,2,OKAJCV,2015-11-26 10:26:00,campaign,2016,2,6
3538,3538,2016-02-13 19:56:00,2016-02-13,5,208,373.63545794114054,1,0,284.0,iOS,8,2,,,organic,2016,2,6
3539,3539,2016-02-13 18:39:00,2016-02-13,5,260,679.1972282335465,1,0,365.0,iOS,7,1,D8IC8B,2015-05-22 10:57:00,campaign,2016,2,6
3540,3540,2016-02-13 01:09:00,2016-02-13,5,779,34.84350167875757,1,0,1051.0,Amazon Fire,Fire2,3,,,organic,2016,2,6
3541,3541,2016-02-13 10:19:00,2016-02-13,5,786,999.7939718969217,1,0,1060.0,iOS,9,2,,,organic,2016,2,6
3542,3542,2016-02-13 23:32:00,2016-02-13,5,1817,952.5266423343404,1,0,2546.0,iOS,20,4,DGLPMQ,2015-05-01 04:35:00,campaign,2016,2,6
3543,3543,2016-02-13 08:16:00,2016-02-13,5,1939,876.8921105847537,1,0,2722.0,iOS,8,2,FV36OA,2014-04-18 13:24:00,campaign,2016,2,6
3544,3544,2016-02-13 12:25:00,2016-02-13,5,2048,771.0893758046175,1,0,2890.0,iOS,20,7,6XC4I2,2015-10-29 12:13:00,campaign,2016,2,6
3545,3545,2016-02-13 13:57:00,2016-02-13,5,2106,322.02006220599264,1,0,2981.0,Android,Marshmallow,2,D48AHX,2015-10-23 08:07:00,campaign,2016,2,6
3546,3546,2016-02-13 21:59:00,2016-02-13,5,2290,41.769138375725475,1,0,3237.0,iOS,7,1,I5UB5Y,2015-02-05 03:05:00,campaign,2016,2,6
3547,3547,2016-02-13 00:45:00,2016-02-13,5,2426,109.48831370931092,1,1,3420.0,Android,Lollipop,2,Y59GNL,2015-11-01 02:31:00,campaign,2016,2,6
3548,3548,2016-02-13 16:38:00,2016-02-13,5,2518,501.7035127595224,1,0,3540.0,Android,KitKat,2,E35Y1Z,2015-10-17 22:45:00,campaign,2016,2,6
3549,3549,2016-02-13 08:47:00,2016-02-13,5,2573,106.24700525844617,1,1,3619.0,iOS,9,3,,,organic,2016,2,6
3550,3550,2016-02-13 03:07:00,2016-02-13,5,2710,183.2092192130124,1,0,3827.0,Android,Lollipop,2,ZDNTT7,2015-05-30 17:24:00,campaign,2016,2,6
3551,3551,2016-02-13 01:27:00,2016-02-13,5,2963,166.16966339823796,1,0,4202.0,Android,KitKat,1,,,organic,2016,2,6
3552,3552,2016-02-13 14:59:00,2016-02-13,5,3177,1307.668334833984,1,1,4514.0,Amazon Fire,Fire1,2,,,organic,2016,2,6
3553,3553,2016-02-14 11:28:00,2016-02-14,6,67,1438.8930183272669,1,0,92.0,Amazon Fire,Fire2,2,,,organic,2016,2,6
3554,3554,2016-02-14 13:51:00,2016-02-14,6,104,511.92427908359167,1,0,146.0,Android,KitKat,1,DGLPMQ,2014-07-26 02:33:00,campaign,2016,2,6
3555,3555,2016-02-14 19:00:00,2016-02-14,6,109,795.9735242740086,1,0,154.0,iOS,7,9,,,organic,2016,2,6
3556,3556,2016-02-14 02:55:00,2016-02-14,6,715,548.2409469332637,1,0,972.0,iOS,8,1,,,organic,2016,2,6
3557,3557,2016-02-14 11:54:00,2016-02-14,6,794,222.7509187994857,1,0,1071.0,Android,Jawbreaker,2,,,organic,2016,2,6
3558,3558,2016-02-14 01:22:00,2016-02-14,6,982,220.8111601343472,1,0,1336.0,Android,KitKat,5,ZDNTT7,2015-08-02 02:04:00,campaign,2016,2,6
3559,3559,2016-02-14 20:49:00,2016-02-14,6,1335,1080.731198851873,1,0,1859.0,iOS,9,8,,,organic,2016,2,6
3560,3560,2016-02-14 18:41:00,2016-02-14,6,1347,246.8512426821053,1,1,1879.0,Android,Lollipop,2,5MNE1Q,2015-09-03 07:10:00,campaign,2016,2,6
3561,3561,2016-02-14 21:17:00,2016-02-14,6,1470,84.19308118576406,1,1,2060.0,Android,KitKat,2,,,organic,2016,2,6
3562,3562,2016-02-14 12:37:00,2016-02-14,6,1615,294.85089492558893,1,0,2270.0,Amazon Fire,Fire1,1,,,organic,2016,2,6
3563,3563,2016-02-14 23:42:00,2016-02-14,6,1650,175.1877371526783,1,0,2307.0,iOS,20,9,7ZSWCS,2014-08-31 11:33:00,campaign,2016,2,6
3564,3564,2016-02-14 06:42:00,2016-02-14,6,1856,113.21877870972249,1,0,2595.0,iOS,9,1,DB2JA9,2015-08-09 09:50:00,campaign,2016,2,6
3565,3565,2016-02-14 03:10:00,2016-02-14,6,1861,208.21710724619854,1,0,2605.0,Android,Marshmallow,1,,,organic,2016,2,6
3566,3566,2016-02-14 17:54:00,2016-02-14,6,1936,1057.808129960714,1,0,2718.0,iOS,20,1,VR88YD,2014-10-15 02:50:00,campaign,2016,2,6
3567,3567,2016-02-14 07:04:00,2016-02-14,6,2030,606.4436756317117,1,0,2862.0,Android,Jawbreaker,1,UYDA8D,2015-01-14 22:58:00,campaign,2016,2,6
3568,3568,2016-02-14 17:09:00,2016-02-14,6,2060,1127.6738225834233,1,0,2906.0,Android,Jawbreaker,2,9NCC6I,2014-12-03 11:21:00,campaign,2016,2,6
3569,3569,2016-02-14 01:51:00,2016-02-14,6,2271,719.3723185422776,1,1,3208.0,Android,Lollipop,1,,,organic,2016,2,6
3570,3570,2016-02-14 18:47:00,2016-02-14,6,2670,901.6032699280769,1,1,3768.0,iOS,8,2,1LYW47,2016-02-05 04:08:00,campaign,2016,2,6
3571,3571,2016-02-14 15:13:00,2016-02-14,6,2878,214.87830288724842,1,0,4069.0,Android,Marshmallow,2,6H7SPL,2015-09-01 18:31:00,campaign,2016,2,6
3572,3572,2016-02-14 06:51:00,2016-02-14,6,2938,652.1655671518957,1,0,4157.0,Android,Marshmallow,3,72C6Y3,2015-03-05 13:54:00,campaign,2016,2,6
3573,3573,2016-02-14 16:29:00,2016-02-14,6,3018,1192.3961720912387,1,0,4278.0,Android,KitKat,1,,,organic,2016,2,6
3574,3574,2016-02-14 11:40:00,2016-02-14,6,3308,282.14048010148343,1,0,4702.0,Amazon Fire,Inferno,8,0IBF68,2015-05-04 04:50:00,campaign,2016,2,6
3575,3575,2016-02-15 17:51:00,2016-02-15,0,223,407.5838216488968,1,0,303.0,Android,KitKat,2,,,organic,2016,2,7
3576,3576,2016-02-15 20:04:00,2016-02-15,0,714,616.7963886337578,1,0,971.0,Android,KitKat,1,Z53CMW,2015-03-30 12:03:00,campaign,2016,2,7
3577,3577,2016-02-15 23:07:00,2016-02-15,0,778,1160.7178755481093,1,0,1050.0,Android,KitKat,3,6H7SPL,2015-10-02 16:05:00,campaign,2016,2,7
3578,3578,2016-02-15 16:04:00,2016-02-15,0,1102,1789.0041405145328,1,0,1504.0,Android,Lollipop,2,HLE0F9,2015-05-13 01:26:00,campaign,2016,2,7
3579,3579,2016-02-15 03:21:00,2016-02-15,0,1204,2024.5106538444704,1,0,1660.0,Android,Lollipop,4,YEB8I4,2015-05-05 18:44:00,campaign,2016,2,7
3580,3580,2016-02-15 13:57:00,2016-02-15,0,1388,785.0126505214472,1,0,1940.0,Amazon Fire,Fire1,2,VOR12L,2015-06-08 02:09:00,campaign,2016,2,7
3581,3581,2016-02-15 11:34:00,2016-02-15,0,1667,750.2651615595053,1,0,2334.0,Android,Lollipop,2,,,organic,2016,2,7
3582,3582,2016-02-15 06:04:00,2016-02-15,0,1875,1047.4972373434152,1,0,2623.0,Android,Jawbreaker,2,9VTGJV,2015-09-07 09:21:00,campaign,2016,2,7
3583,3583,2016-02-15 20:12:00,2016-02-15,0,2206,353.91847108134345,1,0,3120.0,Amazon Fire,Fire1,3,,,organic,2016,2,7
3584,3584,2016-02-15 15:47:00,2016-02-15,0,2408,588.5952731951128,1,0,3401.0,iOS,20,2,,,organic,2016,2,7
3585,3585,2016-02-15 15:42:00,2016-02-15,0,2463,925.319677252784,1,0,3471.0,Android,Lollipop,2,ZDNTT7,2015-09-23 10:16:00,campaign,2016,2,7
3586,3586,2016-02-15 05:39:00,2016-02-15,0,2706,167.72514723081915,1,1,3823.0,Amazon Fire,Inferno,1,IWTQ5T,2015-09-30 04:55:00,campaign,2016,2,7
3587,3587,2016-02-15 18:08:00,2016-02-15,0,2795,618.9122702083173,1,0,3957.0,iOS,7,8,9NCC6I,2014-07-29 06:14:00,campaign,2016,2,7
3588,3588,2016-02-15 07:23:00,2016-02-15,0,3417,1228.954568572294,1,1,4895.0,iOS,7,5,4YEH04,2016-02-10 01:50:00,campaign,2016,2,7
3589,3589,2016-02-15 06:31:00,2016-02-15,0,3419,1655.0315682757362,1,0,4897.0,iOS,7,2,705605,2015-12-31 23:39:00,campaign,2016,2,7
3590,3590,2016-02-16 22:25:00,2016-02-16,1,258,2283.25239696666,1,1,361.0,iOS,10,3,,,organic,2016,2,7
3591,3591,2016-02-16 16:08:00,2016-02-16,1,535,1930.2842822080265,1,0,722.0,Amazon Fire,Fire2,5,,,organic,2016,2,7
3592,3592,2016-02-16 18:21:00,2016-02-16,1,820,371.99207402921184,1,0,1103.0,iOS,9,3,ZDNTT7,2015-11-27 05:33:00,campaign,2016,2,7
3593,3593,2016-02-16 11:10:00,2016-02-16,1,1249,902.1815118734936,1,0,1725.0,iOS,8,2,RU7BDI,2015-11-11 09:18:00,campaign,2016,2,7
3594,3594,2016-02-16 09:38:00,2016-02-16,1,1686,981.3716810295759,1,0,2357.0,iOS,10,2,D8IC8B,2014-08-05 21:46:00,campaign,2016,2,7
3595,3595,2016-02-16 22:25:00,2016-02-16,1,1757,1041.2865604285848,1,0,2457.0,Android,Marshmallow,2,,,organic,2016,2,7
3596,3596,2016-02-16 12:26:00,2016-02-16,1,1825,2254.0125215802677,1,0,2557.0,Amazon Fire,Inferno,3,C4KVI2,2013-11-29 21:19:00,campaign,2016,2,7
3597,3597,2016-02-16 04:07:00,2016-02-16,1,1849,503.14415681039344,1,1,2587.0,iOS,9,8,ZBW0OM,2016-01-23 01:01:00,campaign,2016,2,7
3598,3598,2016-02-16 16:27:00,2016-02-16,1,1866,415.709703691026,1,1,2611.0,Android,Jawbreaker,1,,,organic,2016,2,7
3599,3599,2016-02-16 13:45:00,2016-02-16,1,2244,243.35300032708588,1,0,3173.0,iOS,8,2,AKO0SH,2014-07-09 12:48:00,campaign,2016,2,7
3600,3600,2016-02-16 12:23:00,2016-02-16,1,2521,439.36832484240125,1,0,3543.0,Android,Lollipop,1,,,organic,2016,2,7
3601,3601,2016-02-16 14:06:00,2016-02-16,1,2751,1430.8278191012066,1,0,3885.0,iOS,9,1,UYDA8D,2015-05-22 14:57:00,campaign,2016,2,7
3602,3602,2016-02-16 00:56:00,2016-02-16,1,2892,1773.626341035546,1,0,4088.0,Amazon Fire,Inferno,9,5MNE1Q,2015-07-10 16:24:00,campaign,2016,2,7
3603,3603,2016-02-16 17:12:00,2016-02-16,1,2947,1331.727865498258,1,0,4168.0,iOS,8,2,9NCC6I,2014-10-01 04:06:00,campaign,2016,2,7
3604,3604,2016-02-16 03:23:00,2016-02-16,1,3243,1759.9967678697487,1,1,4609.0,Android,KitKat,3,,,organic,2016,2,7
3605,3605,2016-02-16 07:19:00,2016-02-16,1,3314,165.48774904580156,1,0,4708.0,Android,Lollipop,2,,,organic,2016,2,7
3606,3606,2016-02-16 11:40:00,2016-02-16,1,3340,1557.9157412719333,1,0,4759.0,Android,Marshmallow,4,6JI9BO,2015-11-19 23:13:00,campaign,2016,2,7
3607,3607,2016-02-16 20:32:00,2016-02-16,1,3395,379.28894044192396,1,0,4861.0,iOS,8,2,,,organic,2016,2,7
3608,3608,2016-02-16 00:31:00,2016-02-16,1,3463,1415.2281520173885,1,0,4962.0,iOS,9,5,,,organic,2016,2,7
3609,3609,2016-02-17 21:20:00,2016-02-17,2,373,629.5519946052282,1,0,527.0,iOS,9,4,,,organic,2016,2,7
3610,3610,2016-02-17 10:19:00,2016-02-17,2,583,767.8248432510176,1,1,786.0,iOS,8,1,,,organic,2016,2,7
3611,3611,2016-02-17 23:32:00,2016-02-17,2,585,809.5640164155054,1,0,789.0,iOS,8,2,D48AHX,2015-12-24 23:04:00,campaign,2016,2,7
3612,3612,2016-02-17 19:55:00,2016-02-17,2,656,1228.5391131331153,1,0,890.0,Android,Marshmallow,1,4YEH04,2015-10-21 14:22:00,campaign,2016,2,7
3613,3613,2016-02-17 12:08:00,2016-02-17,2,779,113.87473372882096,1,0,1051.0,Amazon Fire,Fire2,1,,,organic,2016,2,7
3614,3614,2016-02-17 23:47:00,2016-02-17,2,901,967.8588894155494,1,0,1208.0,Android,KitKat,8,,,organic,2016,2,7
3615,3615,2016-02-17 17:44:00,2016-02-17,2,1157,1268.8093078713355,1,0,1586.0,iOS,8,1,D8IC8B,2015-12-20 08:35:00,campaign,2016,2,7
3616,3616,2016-02-17 18:12:00,2016-02-17,2,1325,1082.6943284730673,1,0,1840.0,iOS,10,1,,,organic,2016,2,7
3617,3617,2016-02-17 14:02:00,2016-02-17,2,1614,1079.0447866554214,1,0,2268.0,iOS,9,2,15R3D0,2015-04-25 09:04:00,campaign,2016,2,7
3618,3618,2016-02-17 21:55:00,2016-02-17,2,1809,625.2063536461452,1,1,2534.0,Android,Lollipop,2,2IIPKA,2016-01-19 10:27:00,campaign,2016,2,7
3619,3619,2016-02-17 15:17:00,2016-02-17,2,1844,951.2479618918429,1,0,2581.0,iOS,8,2,5IHLGC,2015-08-28 19:54:00,campaign,2016,2,7
3620,3620,2016-02-17 23:57:00,2016-02-17,2,2106,421.1937428344273,1,0,2981.0,Android,Marshmallow,2,D48AHX,2015-10-23 08:07:00,campaign,2016,2,7
3621,3621,2016-02-17 15:53:00,2016-02-17,2,2209,116.5682809754538,1,0,3123.0,Android,Lollipop,9,OGMRY2,2015-10-20 22:31:00,campaign,2016,2,7
3622,3622,2016-02-17 09:50:00,2016-02-17,2,2370,1419.8145834809793,1,0,3352.0,Android,Lollipop,1,,,organic,2016,2,7
3623,3623,2016-02-17 10:31:00,2016-02-17,2,3082,343.7848560630526,1,0,4371.0,Amazon Fire,Fire1,2,,,organic,2016,2,7
3624,3624,2016-02-18 17:13:00,2016-02-18,3,184,476.21252076511047,1,1,249.0,iOS,10,5,,,organic,2016,2,7
3625,3625,2016-02-18 14:19:00,2016-02-18,3,629,508.7121557587334,1,0,858.0,Android,Lollipop,1,VR88YD,2015-12-23 12:52:00,campaign,2016,2,7
3626,3626,2016-02-18 19:27:00,2016-02-18,3,736,328.92333316677065,1,0,999.0,iOS,10,1,705605,2015-10-06 12:43:00,campaign,2016,2,7
3627,3627,2016-02-18 14:10:00,2016-02-18,3,1044,166.03767938217555,1,0,1424.0,iOS,7,9,88UQUQ,2015-08-19 05:10:00,campaign,2016,2,7
3628,3628,2016-02-18 20:04:00,2016-02-18,3,1087,94.93865197769688,1,0,1484.0,Android,Marshmallow,2,,,organic,2016,2,7
3629,3629,2016-02-18 13:57:00,2016-02-18,3,1249,548.7449968954995,1,0,1725.0,iOS,8,2,RU7BDI,2015-11-11 09:18:00,campaign,2016,2,7
3630,3630,2016-02-18 16:56:00,2016-02-18,3,1298,342.6332398774963,1,0,1794.0,iOS,7,1,1BRIGC,2014-12-08 05:55:00,campaign,2016,2,7
3631,3631,2016-02-18 00:03:00,2016-02-18,3,1378,314.8362336663846,1,0,1927.0,Android,Lollipop,4,1ZDQF0,2015-01-15 12:28:00,campaign,2016,2,7
3632,3632,2016-02-18 02:51:00,2016-02-18,3,1504,65.3353475681035,1,0,2111.0,Android,Lollipop,2,SE5X9U,2016-01-23 05:25:00,campaign,2016,2,7
3633,3633,2016-02-18 15:51:00,2016-02-18,3,1510,135.8411529629185,1,0,2117.0,Android,Marshmallow,2,,,organic,2016,2,7
3634,3634,2016-02-18 03:40:00,2016-02-18,3,1656,157.276600344969,1,0,2314.0,Android,KitKat,9,RU7BDI,2015-05-30 09:42:00,campaign,2016,2,7
3635,3635,2016-02-18 04:40:00,2016-02-18,3,1694,1203.5404433304775,1,1,2368.0,Amazon Fire,Fire1,1,83RCJF,2016-01-28 03:16:00,campaign,2016,2,7
3636,3636,2016-02-18 20:00:00,2016-02-18,3,2122,784.3492043088693,1,1,3003.0,Android,Lollipop,1,EH7LXL,2016-01-28 13:50:00,campaign,2016,2,7
3637,3637,2016-02-18 13:57:00,2016-02-18,3,3037,1282.6796663463365,1,1,4307.0,iOS,9,2,,,organic,2016,2,7
3638,3638,2016-02-18 00:08:00,2016-02-18,3,3113,1331.7053336413935,1,0,4427.0,Android,Jawbreaker,4,CXY554,2015-06-20 01:50:00,campaign,2016,2,7
3639,3639,2016-02-19 17:57:00,2016-02-19,4,212,980.1698145668677,1,0,290.0,iOS,8,1,,,organic,2016,2,7
3640,3640,2016-02-19 09:11:00,2016-02-19,4,264,120.76540418027194,1,0,375.0,Android,Marshmallow,1,,,organic,2016,2,7
3641,3641,2016-02-19 04:32:00,2016-02-19,4,432,2514.5243358828698,1,0,602.0,Android,KitKat,1,,,organic,2016,2,7
3642,3642,2016-02-19 13:06:00,2016-02-19,4,633,407.4277942316154,1,0,865.0,Amazon Fire,Inferno,1,INNIQD,2014-03-28 16:30:00,campaign,2016,2,7
3643,3643,2016-02-19 05:25:00,2016-02-19,4,989,104.29660952268715,1,0,1347.0,Android,KitKat,3,,,organic,2016,2,7
3644,3644,2016-02-19 22:56:00,2016-02-19,4,1044,390.24874043671997,1,0,1424.0,iOS,7,1,88UQUQ,2015-08-19 05:10:00,campaign,2016,2,7
3645,3645,2016-02-19 01:52:00,2016-02-19,4,1413,86.44917898107721,1,1,1983.0,Android,KitKat,3,9NCC6I,2015-11-13 17:25:00,campaign,2016,2,7
3646,3646,2016-02-19 05:24:00,2016-02-19,4,1470,196.56962021500962,1,0,2060.0,Android,KitKat,1,,,organic,2016,2,7
3647,3647,2016-02-19 01:08:00,2016-02-19,4,1525,289.4908879619024,1,0,2138.0,Android,Lollipop,5,JFJFGZ,2015-12-17 21:18:00,campaign,2016,2,7
3648,3648,2016-02-19 20:51:00,2016-02-19,4,2030,1247.4614861831576,1,0,2862.0,Android,Jawbreaker,2,UYDA8D,2015-01-14 22:58:00,campaign,2016,2,7
3649,3649,2016-02-19 00:20:00,2016-02-19,4,2209,344.4371099070342,1,0,3123.0,Android,Lollipop,3,OGMRY2,2015-10-20 22:31:00,campaign,2016,2,7
3650,3650,2016-02-19 22:36:00,2016-02-19,4,2250,379.7437418709543,1,0,3181.0,Android,Marshmallow,1,,,organic,2016,2,7
3651,3651,2016-02-19 01:10:00,2016-02-19,4,2491,1518.0999259668151,1,1,3503.0,Android,Lollipop,7,,,organic,2016,2,7
3652,3652,2016-02-19 00:45:00,2016-02-19,4,2639,1126.795511731979,1,0,3716.0,Android,KitKat,2,72C6Y3,2016-01-10 21:29:00,campaign,2016,2,7
3653,3653,2016-02-19 07:06:00,2016-02-19,4,2744,156.22400426454675,1,0,3873.0,iOS,9,5,,,organic,2016,2,7
3654,3654,2016-02-19 19:09:00,2016-02-19,4,3113,2314.9170645059007,1,0,4427.0,Android,Jawbreaker,8,CXY554,2015-06-20 01:50:00,campaign,2016,2,7
3655,3655,2016-02-19 02:52:00,2016-02-19,4,3195,1553.390151127688,1,1,4539.0,iOS,7,1,,,organic,2016,2,7
3656,3656,2016-02-19 21:12:00,2016-02-19,4,3395,310.1304013494768,1,0,4861.0,iOS,8,8,,,organic,2016,2,7
3657,3657,2016-02-19 18:49:00,2016-02-19,4,3439,197.13973538360824,1,0,4922.0,Android,Jawbreaker,8,,,organic,2016,2,7
3658,3658,2016-02-20 10:39:00,2016-02-20,5,4,394.9854721514786,1,0,7.0,Amazon Fire,Fire1,2,TI1ZOJ,2015-02-23 19:38:00,campaign,2016,2,7
3659,3659,2016-02-20 23:18:00,2016-02-20,5,144,60.209212968839815,1,0,193.0,iOS,7,2,,,organic,2016,2,7
3660,3660,2016-02-20 02:58:00,2016-02-20,5,245,1004.2895985059506,1,0,338.0,iOS,10,1,,,organic,2016,2,7
3661,3661,2016-02-20 03:11:00,2016-02-20,5,345,236.10669690401082,1,0,485.0,Android,Marshmallow,1,,,organic,2016,2,7
3662,3662,2016-02-20 07:56:00,2016-02-20,5,901,769.3793599830802,1,0,1208.0,Android,KitKat,3,,,organic,2016,2,7
3663,3663,2016-02-20 05:31:00,2016-02-20,5,1157,925.5714732554117,1,0,1586.0,iOS,8,8,D8IC8B,2015-12-20 08:35:00,campaign,2016,2,7
3664,3664,2016-02-20 06:10:00,2016-02-20,5,1260,687.8364331558189,1,0,1741.0,iOS,10,6,HLE0F9,2015-05-12 05:19:00,campaign,2016,2,7
3665,3665,2016-02-20 10:58:00,2016-02-20,5,1397,413.6620999057833,1,0,1953.0,iOS,10,1,TVGAEO,2015-07-27 03:30:00,campaign,2016,2,7
3666,3666,2016-02-20 17:00:00,2016-02-20,5,1929,283.0433851005038,1,0,2702.0,Android,Marshmallow,1,6H7SPL,2015-03-08 20:34:00,campaign,2016,2,7
3667,3667,2016-02-20 02:09:00,2016-02-20,5,2434,681.2235101740487,1,0,3434.0,iOS,9,4,T6E9B9,2015-07-05 00:20:00,campaign,2016,2,7
3668,3668,2016-02-20 15:12:00,2016-02-20,5,2618,302.89695489054037,1,0,3690.0,iOS,9,2,UROFMZ,2015-06-05 22:25:00,campaign,2016,2,7
3669,3669,2016-02-20 19:31:00,2016-02-20,5,2655,229.0063933256844,1,0,3744.0,iOS,10,1,Y59GNL,2014-11-22 17:32:00,campaign,2016,2,7
3670,3670,2016-02-20 23:47:00,2016-02-20,5,3013,429.86516702086334,1,0,4271.0,Android,Lollipop,8,0IBF68,2015-06-25 10:57:00,campaign,2016,2,7
3671,3671,2016-02-20 07:34:00,2016-02-20,5,3065,115.68963818945801,1,0,4342.0,Android,KitKat,2,,,organic,2016,2,7
3672,3672,2016-02-20 07:28:00,2016-02-20,5,3113,1125.383770316411,1,0,4427.0,Android,Jawbreaker,2,CXY554,2015-06-20 01:50:00,campaign,2016,2,7
3673,3673,2016-02-20 02:49:00,2016-02-20,5,3354,128.5232570120183,1,0,4786.0,Android,KitKat,3,,,organic,2016,2,7
3674,3674,2016-02-20 11:18:00,2016-02-20,5,3493,470.1085751211071,1,0,,,,5,,,organic,2016,2,7
3675,3675,2016-02-21 07:43:00,2016-02-21,6,345,305.6460568426166,1,0,485.0,Android,Marshmallow,2,,,organic,2016,2,7
3676,3676,2016-02-21 22:44:00,2016-02-21,6,542,1196.0797863526332,1,0,730.0,iOS,20,2,VX597U,2015-10-04 12:21:00,campaign,2016,2,7
3677,3677,2016-02-21 09:02:00,2016-02-21,6,730,19.41442329991253,1,0,989.0,Android,Lollipop,2,QY02HA,2014-11-24 12:04:00,campaign,2016,2,7
3678,3678,2016-02-21 06:46:00,2016-02-21,6,792,460.89797147994454,1,0,1067.0,iOS,10,1,D48AHX,2014-11-06 02:54:00,campaign,2016,2,7
3679,3679,2016-02-21 23:20:00,2016-02-21,6,1212,813.0360956931057,1,0,1674.0,iOS,20,9,,,organic,2016,2,7
3680,3680,2016-02-21 16:54:00,2016-02-21,6,1413,55.097693699292876,1,0,1983.0,Android,KitKat,3,9NCC6I,2015-11-13 17:25:00,campaign,2016,2,7
3681,3681,2016-02-21 02:49:00,2016-02-21,6,1430,690.9594352077113,1,1,2011.0,iOS,10,8,OKAJCV,2015-10-11 18:03:00,campaign,2016,2,7
